text,likes,followers
"Sharks in the dunk tank, vipers in the garden, locusts stole the groceries out the local Farmer's Market",0,31
A late night Mexican food truck on franklin would be lit.,0,561
thinking about that time in elementary school when my second grade teacher left the classroom door unlocked during lunch time so i snuck in and drew dicks and bad words all over the white board and when we got back everyone was shocked asf !!!!,13,154
"Gleeks Rejoice! This Monday, Leonardo DiCaprio hits the halls of William McKinley High as Finn Hudson in Ryan Murphy's 4 hour special ""Fondue for 2""",0,10
im a simple man. im going to have the same thing for dinner that i had for lunch,1,596
"People ask me!! If I am Asexual then what do i do to replace sex! 

FOOD... FOOD is like sex to me!! fvck me with FOOD, ill consider good nice restaurant with good thai or chinese food as a good fvcking!! the spicer the better!! food coma or food poisoning is considered climax",0,234
i feel like all the different gcs and friend groups on stantwts are like lunch tables and if u don’t have one u have to eat alone or in the bathroom or smth 😭😭😭,57,2271
"You could have just said you didn’t want to cook o ,instead you added crayfish to your jollof rice .This is a barbaric act that needs to stop please!",3,207
my last meal would be my moms spaghetti my chipotle order a mochi donut from friendly donuts the mint yerba mate water and thai tea w extra boba from seven leaves.,2,275
Insallah in love with the butcher and cashier at the turkish food store again,0,6
"Know what happens when I'm left to my own devices ? Chocolate ice-cream for lunch (average, from St Kilda), chocolate fondant gelato for tea (amazing, from Messina).",4,640
"Ever tried baking a cake? I did. 

Looked up &amp; selected a recipe, shopped for the ingredients, made the batter, preheated the oven, baked for a stipulated time, allowed it to cool, did icing and plated it.

Can assure you; baking a cake is not exactly a piece of cake.

#lunchpun",8,152
"Choose grass-fed, organically raised cattle and free-range, organic chicken and eggs to avoid hormones.",0,0
"Cuisine in Toronto is diversity. Food from Japan, Sashimi is a Japanese delicacy consisting of fresh raw fish or meat sliced into thin pieces.  (Mood: 👏🏼)",0,2
"Choose grass-fed, organically raised cattle and free-range, organic chicken and eggs to avoid hormones.",0,0
"crepe: jf you arent the mom does tjat mean mano and sian r hags too 
 
 xian: IM 14 IM THE YOUNGEST 
 
 sian: we ARE hags wdym",0,170
I still be doing cna work as a nurse ; I be changing my patients briefs 🩲 cause their cna is busy or on lunch break,3,55
We started off at a hip restaurant in the heart of Lan Kwai Fong for some Mexican food and some ice-cold margaritas!,0,0
Yup. I need eba and egusi for breakfast,0,3540
When it is windy Victoria Tennant and Calista Flockhart cook lunch,0,2
Want some ramen noodles rn😭,0,132
I’m really on a fuckin mission to find good Mexican food in Colorado 😂,1,316
ITS OK TO DRINK DIET SODA WHILE FASTING,0,17
Did you know that elephant trunks smell lemony if you microwave them at midnight?  #GMO's,0,9
I’m going back on a diet I need to be my birth weight,3,22683
"Didn't mean to sleep like that, my body would automatically wake up when it's around the time I usually eat lunch 😒😒😒😂😂😂",0,9812
Lesha eat oatmeal for lunch,0,4992
"Me @ 7 PM after a nap: “Hell yeah, I’m bout to party! Get some drinks, fuck around, find out!”

Me @ 11 PM: “This is smooth. I’m gonna goof around on the apps and jam out.”

Me @ 1 AM: “This sucks. I wanna go to bed. But now I have a whole frozen pizza in the oven.”",2,2033
Taeyong’s favorite drink is yogurt smoothie.,0,11
I want sheetz. I have to have a smoothie every single night,0,281
Just give me coffee and sandwich this morning. How can I forget my breakfast and take only lunch?,2,491
why is the “nutrition” section of the kr app im using to learn only talking abt weight and diet changes 😟,0,260
What is your safe foods/drinks? Mine is Cucumber and Diet Coke &lt;33,0,29
"Starting diet Monday

Only

Cooked eggs
Veggies
Fruits
Small portion of meat

No

Pasta, rice, bread

Cutting down on

Sugar
Cooldrink
Coffee

I might not survive this

But here goes nothing

Better me
Healthier me",19,566
Baking silly cakes,0,45
Baking cookies 🍪🍪🍪,0,127
If you Google Asian recipes for the Mediterranean diet you will get a pizza with tomatoes 😫 The Internet is gaslighting me again !,0,530
"On the lunch menu today, we have Sakura Tempura and Tricolor Dango! Here, there's some for you, some for Paimon, and I also put some aside for milady and the man of the clan himself. Ah, wait, I forgot someone... there's none for me.",0,3
Jazz and comfort food go hand in hand,0,94
"Ima take a nice hot shower, make a smoothie &amp; tune in!",0,115
"Goals for 2023
1. Be the centre of my universe
2. Go on a diet&amp; exercise and be 52kg 
3. Write a book 
4. Launch my website 
5. Launch my lookbook 
6. Start sewing again and put my designs in a look book 
7. Make a short film 
8. Make friends
9. Find love for the first time",11,362
My weight is somewhere between sad and happy. My mind and closet is on skinny tho so diet starts tomorrow AGAIN!,0,164
"this is a lunch's menu, Stewed Steak🥩, severed with Taco🌮 , then vegetable for today will recommend with Carrot🥕",0,31
What do you mean crepes? Zinaitwa pancakes.,2,629
"Chefs, the ingredients for the dessert round are: 
 
 Your mother's blueberry pie, 
 Packaged fig-filled cookies, 
 Okra, 
 and sushi rice 
 
 Time starts now.",0,185
"Today, I am grateful for cupcakes. And my child who was THRILLED with my less-than-epic baking skills. And didn't mind that we didn't have the ingredients for frosting. And giggled while she ate 3 of them sitting on my lap when they were fresh out of the oven. #SimpleJoy",38,502
"Cocktail: Ares's Elk. Recipe: 1 oz. vodka, splash of grapefruit juice, 1 dash Fernet-Branca, 1 dash freesia extract, cinnamon",0,38
Body weight was recorded in pre and post-trial. The effects of diet supplementation of different urea levels on goat growth performance and,0,0
In the 3 1/2  yrs I’ve been on a strict diet of veggies fruit &amp; particular fish I only relapsed on processed foods on &amp; off in a year only to gain only 2lbs.,0,957
i just had to eat like a man fr at kbbq😭😭😭,0,328
"On wealth creation/economy:

Atiku: empowered his friends and sold our assets for peanuts. Has no IGR he grew.

Obi: Invested money in Brewery. IGR grew from 7b to 8b in 8yrs

Tinubu: Grew the IGR of Lagos from 600m to 50b monthly. 

Nigerians Decide.",1,8104
Aren't you craving pasteles with garlic bread and rice and beans with a nice coquito on the side? #dinnerideas,0,37
"Never forget to thank those who have always been there for you through your class at college: caffeine, instant ramen, and Wikipedia. #Convocation23",0,3
Just tapped: @AlesongBrewing Oregon Sunrise,1,7282
"I don’t mean to treat you like a child, Kimura. I really just wanted to have lunch with you. There you have it: the terrible truth.",0,5
The best part about work is when my girlfriend makes me lunch 🤞🏾❤️@alohacrishell,0,161
Morning. Want halwa poori so bad,44,18444
"The boys woke me up early, so before breakfast, I already made lunch: #cowboybeans. It means white beans, bacon, beef, smokey BBQ sauce, mustard and red pepper along with potato salad, green salad and some nice barley are in my future.",0,36
I'll try again after tomorrow's smoothie idk,0,247
"He really paused his music to say

“10 more minutes and lunch is done “

💀💀💀💀💀LMFAOOOO",0,278
"I don't know about everyone else, but I really loved lunch and recess because it was an opportunity to get carried away with your imagination. Dichen Lachman",0,6
Eating disorders kill.  Stop promoting weight loss supplements and fad diets for personal and financial gain.,0,19
"A pro golfer competing in Maui right now lost 23lbs on a carnivore diet the announcer said.  

Which golfer?

Love it when keto / carnivore / low carb goes mainstream",5,523
"Vitamin D is a vital nutrient that plays a crucial role in bone health, immune function, and even other health conditions. Many people don't get enough of it. A combination of sun exposure, diet, and supplements can help you get enough vitamin D. #vitamind #nutrition""",0,563
Read Normal People and gulp down some green juice out of a irish coffee glass.,0,20
That truly looked like a fondue pot down there,1,404
$40 on lunch this week ain’t bad. I’ve done worse. Way worse lol,1,62
i really want a sanrio lunch box cake 🫣,0,120
"Earlier today I was walking in to eat lunch w my mom and a woman got her purse snatched in the parking lot and she was screaming like she just saw somebody get murdered and I was just like, grow up lady",5,1704
"“How is your skin so good?”

- nothing goes on my face, no creams no oils
- shower immediately after exercise
- bedsheets &amp; pillows changed regularly
- diet has little-zero grease
- hydration is high (fruits, coconut water, tea)
- sauna daily

Skin glows naturally, as it should.",1251,104755
"""Who opened their lunch?"" (Aqua Man, MM&amp;B CD Data)",0,291
"My friends curhat-curhat galau, gave any love advice and me with my lunch box while rewatching funny arc on One Piece peacefully... 🧘🏻‍♂️",0,161
There's a reason that Arctic seed banks don't contain a single #GMO seed. Because that's the Apocalypse they're hedging against.,53,171006
"Take me to your dealer, Wait let's just eat lunch and have a talk, hops the fence.",0,171
"Today’s lunch consists of that cheese-noodle concoction again, which I remain suspicious of. I doubt anyone’s tried it yet, but if you work up the courage, let me know how it is.",0,16
Crying hare at lunch; Cyan bear writhes joyfully; Angry rat wails.,0,38
"I only had a coffee this morning, then had a very decent lunch. And apple cake for tea. And now I'm hungry again.

Weird.",0,216
need New meal inspos for lunch Please am Begging i cannot eat the same foods again i am Sick,35,1498
We could totally have lunch. I can't keep up with all the cards.,0,2893
"L5x4ebVZks""    ""One of our favorite soup recipes is Pasta e Fagioli Italian Soup Recipe. If you haven't tried this soup, to me it is like part chili, part spaghetti. It makes a great warm meal for cold winter nights. 🥒🌶️🧇",0,0
"After months of just going in circles trying to make carbs fit in my diet, I finally get it. Keto is the only diet that fits my lifestyle and the only one that will get me to my goals. I don't give a sh¡t about what nutritionists say. Empirical evidence is more than enough for me",0,9
"‘mine’, sincere. lunch,... continues Gift empty;
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",0,2
Lunch... We'll go back to Wangshu Inn.,0,14
fridays i have 6.5 hours straight of classes/rehearsals (with no lunch break and hardly time to get from one class to the next),0,1050
Lunch with popcorn and chickpeas,0,20
"I'm not addicted to My mobile I just use it when I have time, lunch time, break time,bed time, this time, that time,any time, all the time that's it.

Amy~

JANTA KI JAAN PRIYANKA",0,390
turkish coffee is… Something else,0,275
"kaveh: we MADE OUT at kbbq!!
haitham: we had one kiss?
kaveh: LET ME BE DELUSIONAL
haitham: if you want to make out you can just ask?????",1,13
