text,likes,followers,popularity,pop_level
This brewery I’m at just played “Bossman” by Lucky Boys Confusion. Feels like I’m in college again.,0,103,0.4931121942340146,0
Wish I was eating some shoyu shop ramen right now,0,327,0.42597439968438566,0
I’m joining Weight Watchers. Some kid called me Supermanatee today.  #ThingsSupermanNeverSaid @efoxband @KaceyecaK,6,5808,1.4680351264226457,1
my sister n i gna eat ramen 😓😨,1,387,0.8321965027507215,1
Just got a phone call from work… Mandatory yearly OSHA training for everyone! 😡🤬 (Atleast it’s split in two 5 hour days and it’s paid plus lunch!) 🤷🏽‍♂️💪🏾 #itsPhe #AudioTech #AudioEngineer #StageGremlin #StageHand #Roadie #GigLife #TourLife,0,612,0.3883065640032711,0
Nothing goes faster than a 30 minute lunch,0,3216,0.2639966799182517,0
I'm 4 days into counting cals and dieting and I want to raw dog a bagel,0,333,0.4249144064307231,0
Mr19 has gone out to lunch with his father. Hope it’s not a disaster.,2,569,1.1785254191704921,1
Am I right that it’s finally blue skies but they’ve taken lunch?,18,2700,5.306483746542662,2
they should give bryan kohberger some “thai” food for his last meal… would be the icing on the cake. lmao. #Idaho4 #IdahoHomicides #BryanKohberger,6,1164,2.418334059863374,2
im trying to not eat out as much for 2023 but im obsessed w this local ramen place,0,259,0.43947667773107446,0
"How can you subs be useful🙇‍♂️
1. Send in the morning, because she is beautiful and woke up💸
2.Send her for lunch, so she can see that you really appreciate it.💸
3. Send her in the afternoon so that when she gets home and takes off her shoes
She thinks of you👣🧦👟",1,153,0.939662177793595,1
how are u 5’5 and gonna put “emotionally unavailable” in ur hinge bio??? u too busy pouring all your love into baking Keebler cookies u little Keebler elf???,10,59,5.8025480791762005,2
"I say I’m okay, but deep down my kids school lunch is whooping my ass. That ish needs a personal savings fund 😩",0,338,0.4240446070868095,0
i’ve been strictly following the abc diet and today i have to only have 200 cals. literally so easy but i have to go out and go drinking with my friend… but bro… the calories in alcohol scares the shit out of me D:,7,1183,2.7545590902767647,2
I will NOT lose an argument about what is Mexican food to a non Mexican,0,250,0.4415149388909727,0
"Kinda want to go get ingredients to bake cookies 🤦🏽‍♀️ yes, an hour before closing",0,647,0.38480800802747295,0
Smoothie king is wayyyy better than tropical smoothie,1,1047,0.7058756858627764,1
"Seattle Cider Punch Bowl  (@SeattleCiderCo )  is on, replacing Avid Dragonfruit (@atlasciderco)",0,3115,0.2668212646793316,0
Tomorrow I’m going to get some lunch meat soon as the market open. I’m cravinggggg a good sandwich,0,1430,0.33044782849237947,0
This some good bump in the smoothie,1,26946,0.1658360628206253,0
Just tapped: @DeschutesBeer Jubel Ale,0,7282,0.1885991563700786,0
"Shop at your local farmers market, join a CSA, or buy from local grocers and co-ops committed to selling local foods.",46,171007,0.784469831607228,1
"Kahlua, Bailey's,  Vodka &amp; half &amp; half makes for a tasty Friday evening cocktail

Not sure it went perfectly with my Dim Sum but I'm gonna go with it!",0,1300,0.33749722832590995,0
"I keep snacks in my backpack in case I forget to time lunch properly.

However,  right now, I know there are snacks in my backpack at 8:45 on a Friday night.",38,15904,4.693289901980405,2
tacos for lunch &amp; sopes for dinner,0,1660,0.319094926478621,0
Now available: @MauiBrewingCo Pineapple Mana Wheat!,0,187,0.4582278884273628,0
Umpires have a tough job. I don't blame them for choosing to keep the lunch break at the regular time. I mean be reasonable. Asking players to eat something a bit earlier? That's crazy! Having to walk out and check the pitch again?!?! Absolutely not. They need a rest.,3,940,1.4414091636571258,1
"My mom about to cut into the rosca , they better hope I don’t get the baby🤣 Maruchan for everyone no tamales lol",7,1070,2.811374519193209,2
How did I go from spending hundreds at the bar every weekend to eating ramen on a Friday night with my cat? 30 might be closer then I thought 🫠,4,273,2.182195606135631,2
Starting to think I have a coffee problem. Drank coffee for lunch and coffee for dinner.,2,123,1.447758234395046,1
"no, it's not asgard. that's my lunch. i want that salad.",1,745,0.7515620737372791,1
"We haven’t played for more than a day and a half, there’s a break and the weather, and we’re taking lunch?? FFS Test Cricket, get out of your own way #AUSvSA",5,409,2.476954347537028,2
Hey ⭕️ I’m going to be in the Long Beach area this weekend. What’s the best Mexican food spots to hit? Thanks I’m advance!,2,18,1.8336214723493693,1
What's wrong with extreme dieting and hard-core fitness plans is that they don't take into account the rest of your life.,0,165,0.4654546863650565,0
Took our big kids for lunch and then afterwards they asked to go to the ice cream shop … honestly big ass cute babies 🥹🥹🥹❤️ 19/17/17 y/o lmaooo my fav part of being a mum / bonus mum is when they’re just all big babies 😂😂😂♥️ Heart is full!,16,3029,4.577883347600383,2
are HMIs bad for lunch isolation?,0,470,0.4045127726165613,0
i ate tenn's lunch. please don't tell sou-chan.,1,183,0.9189488374910295,1
"The more entrenched in social safety nets black people become, the harder it will be to liberate them.

They will fight the person who seeks to remove them from their easy lunch even if he promises the freedom in exchange.",1,667,0.7657575299985057,1
Lunch taken at 12.30pm. Outfield a bit dangerous for players but a couple of the players out there kicking a football around. Just one of those days #AUSvSA,1,330,0.8508843032881119,1
all i had for lunch was a gordita and a piña and i’ve felt disgustingly full since,0,537,0.39640908645056594,0
"gazing balefully out my window with hair dye in my hair and my aggressive bigshirt on, drinking a smoothie. Like they did in the olden days",25,6472,5.189432933507465,2
"some days i have energy drink days where all i drink is energy drinks for caffeine, some days it’s iced coffee, some days it’s hot coffee. today was iced coffee day and those are very rare!",0,435,0.409156269666834,0
"Anyone know where one can get delicious #BiscuitsAndGravy and #ShreddedHashbrowns in or around #Buffalo, #NewYork? ☕️🍳 #Breakfast #Brunch #NY #BuffaloNY #BUF",1,178,0.9221450115256045,1
Kibble is so fucking good especially with tzatziki. I love those little fuckin Arabic meat footballs,1,284,0.868312520814054,1
"Food for thought, where will you be when Russia drops the bomb ?",0,132,0.4784391237142543,0
need friends who will indulge me by going to local breweries w me,3,3429,1.0331070904240145,1
"Seriously, Trump will never have a library. Unless it's driving around in a old food truck or some such shit.",0,347,0.4225086932390333,0
"Earlier today this guy proposed a lunch date with Mexican street style tacos, I asked if queso would be involved, he told me no and I just lost it",1,204,0.9064342245254239,1
Is chicken curry added in west bengal school  lunch scheme👍,0,183,0.45947441874551476,0
2022 was the year everyone said “this will be my year.” It literally happened because everyone gave themselves a raise. It cost like $30 for lunch now.,0,552,0.39471501625574956,0
I won’t be making French onion soup again lol. This is my first dish I did not vibe with that I made myself,0,771,0.3735494910474326,0
Work got us chipotle for lunch and I took a burrito home for dinner too AND NOW IM PAYING FOR IT AHAHA ow,3,35,2.2491060742121367,2
Q94: Bit of food Greek character and I found in river (8),0,309,0.42926754375152437,0
Mexican food &amp; happy hour date &gt;&gt;🫶🏽,0,337,0.4242176036628156,0
The latin american food around where I live now is so bad. The only real shit you can get around here is birria. The rest is like americanized mexican food 😭,4,2203,1.4822371401858376,1
"yall i think my parents might be onto me
my dad is constantly talking to to me about food and asking me what i ate for dinner/lunch now 🤨",0,299,0.43117619694706116,0
"i missed dinner,, and lunch but i dont feel hungry and i dont think its ok for me 2 eat since i cant tell if i could handle anythin",1,111,0.9773106295462824,1
"Enjoying the fondue, Severus? I hoped you would appreciate the variety of choices *she quirks an eyebrow meaningfully*.",0,415,0.4119607754228234,0
"baby stuffed my belly , im sooo full 🥴😫 but not satisfied full , miserable full now 🥲 

my eyes was bigger than my stomach &amp; baby thought so too now he rubbing it 😆😅🤭

he can cook his ass off making his little irish/cuban food 😋 i b enjoying it a lil to much 😂",0,416,0.4118177095250054,0
It's been a while since I been on a lil lunch/dinner date,0,3179,0.2650226903865774,0
Tomorrow im bakig mucfins. So. I gota skip my coffee and my lunch,3,108,1.9611370759753872,1
Dude Carmela was cookin lunch for never returned after he heard how Tony get down 😭😭😭😭😭😭😭 he said fuck it I kissed his wife in his house that’s enough adventure for me,0,929,0.3611513985918138,0
This Brazilian thunder Acai smoothie from @boosterjuice is currently giving me liiifeee 🍍🥲🥰🫶,1,1859,0.6204171296251235,1
"THE CLEANER THE DIET, THE DEEPER THE CUTS! #fitnessfact #nutrition",0,7635,0.18420724663420696,0
"I had nachos for lunch and in my animalistic way of eating, you know... cramming food in your mouth and barely chewing before swallowing... I got a chip caught in my throat. I hurt so bad! Especially since I had to eat a tomato to ""help it go down."" Not fun.",14,4765,3.4228357374976675,2
Idk what to do! I've been craving pizza for a while now. Should i go out searching for it? Should i get Thai food that's nearby but so so good? Or should I just make food at home 🥺.,0,1083,0.35057607704661736,0
"(AH-CHOO!) Anyway. Anyway, anyway. It’s 12:87 now, I think, and boy, today really took its sweet time getting from breakfast to lunch, huh? As if Father Time himself is wading through a thick pool of gelatin. I don’t envy the bastard.",2,368,1.2571902680537057,1
"No assignments, book of rhyming and I’m drawing doodles. I should rhyme rhyme wit Ramen noodles",1,2996,0.5404979146060728,1
Kbbq tonight I win,2,576,1.1762527530664861,1
These kids pissed me off soo much I stopped giving snacks and have to hide behind my door to eat my lunch.,0,534,0.3967527438882625,0
"Brooklyn Black Ops  (@BrooklynBrewery)  is on, replacing Founders Highball Drifter (@foundersbrewing )",1,225,0.895159563857714,1
That smoothie scene made my toes curl in fear,1,3467,0.514576443346676,1
If you can’t handle me at Red Bull and top ramen depression meal you don’t deserve me at my champagne and caviar depression meal,4,122,2.4153343534632072,2
i REFUSE to believe that smoothie king sells enough smoothies to own the naming rights to the new orleans pelicans basketball stadium,6,1779,2.1958205097674828,2
"Today at lunch break, I was at McDonalds. I overheard this toddler boy say to his grandpa while holding a chicken nugget, ""The best thing about chicken nuggets is the chicken.""

Well, he ain't wrong.",1,520,0.7967574161755338,1
good morning everyone ! don't forget to eat your breakfast and lunch later ~ have a great day ahead !,6,755,2.624407888305011,2
"LinkedIn so fake

I am so honored 😍 to be a part of this magnificent company 👻 where I get to slave for 80 hours 🙏🏻 and my employer has been so generous ✨because he recognized I’m a mozlim 💅🏻 and allowed me to pray 🥰 during my 15 minutes lunch break 🤪",107,357,45.451239105454974,2
