text,likes,impressions,followers,popularity,pop_level
"Just took the missus, another cuppa and a slice .... and then i'm going to start the prep for the lunch....  and there's 16 of us for lunch 👍👍👍👍😊😊😊",4.0,47.0,2034.0,1.354940583844022,1
"Half basket of Garri is N750 tfare is way high.Salaries isn't adin &amp; common man can't eat twice a day. Yet pple wants 2 vote 4d parties who destroy d country. who destroyed . No job, no security. We are cryin #PeterObiForPresident2023 #sundayvibes #NigeriaDecides2023 #GetYourPVC",0.0,41.0,561.0,0.37770714321641335,0
The rich can never post what they are having for lunch. It's only for the.........,36.0,866.0,2611.0,9.149000101539967,2
I didn't ate lunch and it's about to be 7pm WOO,5.0,43.0,1032.0,1.984668134098736,1
Brown thigh for lunch 😥,0.0,10.0,125.0,0.47610169399576346,0
"Morning all, happy Sunday, have a great day. I'm free all day for lunch, pre lunch drinks, after dinner drinks and then... well..... anything, you paid🤣🤣😘😘",21.0,1231.0,5582.0,3.823310637194772,2
I'm in a part of Europe where the cafes and restaurants close for their lunch break. It's a business model that hasn't caught on for some reason.,27.0,2861.0,35721.0,1.281521100856108,1
Lose weight and 'sustain' results with simple and 'vital' changes to diet and routine - Express #weightlosshttps://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmV4cHJlc3MuY28udWsvbGlmZS1zdHlsZS9kaWV0cy8xNzE3MjY5L2hvdy10by1sb3NlLXdlaWdodC1oZWFsdGh5LWRpZXQtY2hhbmdl…,1.0,3.0,648.0,0.7343013053810621,1
"If a Tomato is a fruit, that technically makes Ketchup a smoothie",9.0,393.0,1203.0,3.1796199131208915,2
I’m a mid sad because I’m invited to a birthday lunch of a parents friend so I’m going to miss the Arknights cny stream :(,1.0,88.0,181.0,0.9056838222581587,1
I just watched a whole TikTok about someone making a cocktail for doing laundry because they put mitski in the background,0.0,71.0,266.0,0.4283413318524725,0
Calling my binges reverse dieting to make myself feel better. Hopefully this means my weight loss is insane when I start restricting,4.0,124.0,418.0,1.9918593665494542,1
Is Brahn still on a doctor-approved diet? The lack of indulgent carbs seems to be making him irritable. #TheArchers,3.0,72.0,2339.0,1.0312069299494873,1
Don’t ask me “what do you want to eat” I hate that question wit a dying passion… you can give me a pack of Ramen noodles and I’ll treat it like a steak. I’m not picky.,0.0,47.0,391.0,0.40291777539635093,0
"Soon I get to make the very cold 1km trek home after being cozy on the train and warm in Yokohama. didn’t eat the Korean bento I bought for the train, so I have that to look forward to once home. 
Wandering almost done for the last day of my 52nd year on this rock we call earth.",25.0,1346.0,1670.0,7.517869302687464,2
Enjoy your lunch as much as you can 🍱🍱🍱🍱,0.0,8.0,464.0,0.3911636885169828,0
Nice lunch guys,8.0,196.0,1771.0,2.5542101166728366,2
"Sunday - lunch with the girls and then 
Prep for Mondays meetings!",0.0,9.0,506.0,0.3850803194903055,0
Had an Irish coffee with breakfeast. Ready for a lit morning,1.0,80.0,79.0,1.0105133176706684,1
In my coconut head we all live in the ministry and our interactions are us passing one another in the halls or having lunch together,3.0,225.0,918.0,1.3611147166772237,1
"Hello comrades, what are you having for lunch?",15.0,373.0,4472.0,3.119763765938544,2
recommendation for Halal Chinese Food for office dinner?,18.0,6686.0,2823.0,4.554955821566229,2
Sorry but why the fuck is @spin1038  advertising gastric band surgery to avoid dieting?! It's demographic is broad but mainly a younger audience. Those type of ads should NOT be permitted on radio or TV. Absolute disgrace. Esp during Jan when everyone's all diet this 😭,1.0,69.0,279.0,0.8505084352906919,1
"She’s a 10 but has road rage, an attitude problem, and drinks iced coffee as a meal.",88.0,4905.0,1813.0,25.067004642197052,2
i just ate lunch i am so scared that it was like 1000 cals even tho realistically it couldn’t have been,0.0,50.0,866.0,0.34492090945217535,0
"Also credit to the Coventry fans yesterday @SkyBluesExtra , talking to some in Dhillons brewery before the match. A good bunch and wish you the best of luck for the rest of the season 👏",7.0,567.0,2447.0,2.027955778880547,2
"someone came over and I heard the word ""low calorie"" and my ears stood up like I'm a fucking dog",329.0,3025.0,1523.0,98.15143907740429,2
Lunch gains Drop your handles follow all Retweets and likes let's grow immediately 🙏,3.0,353.0,3787.0,0.8445523594781893,1
Unfortunately junhoe is not filming today and can't pose a pic in front of the food truck sent by the members.😩,19.0,689.0,711.0,7.203773706549814,2
Sugarcane for lunch and you....???,22.0,630.0,2874.0,5.474007333255246,2
Having hot air for lunch and you 🌝,11.0,360.0,17259.0,0.9935737995502609,1
bro i was researching good raw cat food diets and nori jumped into the screen thinking it was his food 😩,4.0,379.0,543.0,1.9002661784345856,1
My grandma is a firm believer of Sunday family lunch ❤️ every sunday without fail ✨,25.0,1633.0,5114.0,4.734433079409458,2
"Lunch Khatam

GOAT PLAYER SHIV THAKARE",7.0,108.0,437.0,3.1625469263966877,2
"Masoor biryani for lunch today. Ah, love it",0.0,67.0,285.0,0.4238728045548011,0
I'm gonna miss fresh cooked meals as breakfast and lunch together at 10-11 am,3.0,205.0,250.0,1.7293371693147086,1
"I haven't eaten flesh of any kind in over a decade, and I never really crave it. For the most part (sugar addiction aside...and being addressed), I lead a healthy life and eat a balanced diet.
Why am I suddenly craving a chunk of animal with a bone I can suck the marrow from 🤢?!",7.0,1157.0,314.0,3.3403238705517273,2
today is a total rest day 🥲 my introverted self needed this very much. Like ive been sleeping 10-12 hours the past 4 days that I was late to the office simply bcs my body refuse to meet people and socialize. Didn’t even go to family lunch bcs I’m too drained to go,0.0,26.0,118.0,0.4797290437848162,0
Weight loss: 5.2lbs in 2 weeks without diet. Hmmm.,0.0,128.0,744.0,0.3567340313014045,0
"Lunch gains, actives!",1.0,93.0,9002.0,0.2618579082835396,0
I’m laying in bed while my bf makes me lunch in my own kitchen. Tnx.,1.0,123.0,124.0,0.9532138594802242,1
Kombucha mushroom People,1.0,128.0,423.0,0.7951145160025177,1
"Happy Sunday!

We’re inviting you over for lunch after church. Today’s specials will be seafood okra, Togolese Pinot and Ghana 🇬🇭 Gob3! 

Gates open from 11am.",1.0,486.0,463.0,0.7826279080492256,1
"Just realized i wont have a meal if im alone

I either forget to eat or just don't want to bc im alone n i dont like eating alone
Ill have a snack or smth tho

But yea idk if i have company for lunch today which kinda sucks",3.0,103.0,812.0,1.3999112812853352,1
My bag was stolen here.The staff was uncooperative .Restaurant and thief Does it have collusion? TAPATXI.Currently changed to ITAPA  #Barcelona #BreakingNews #barcelona #Catalunya #Spain,0.0,5.0,147.0,0.4659181190731891,0
"You're an adult and you think ""teaching"" in work implies that another adult will create double periods and a lunch time so that you can learn?

Directives and tasks you're given are right there, begging you to come, so it can teach you.",1.0,178.0,613.0,0.7425060199594758,1
"i’m continuing my diet, pray for me. i need to get to 55 kg before april",0.0,93.0,551.0,0.37900291222309546,0
"How is your skin so good?”

- nothing goes on my face, no creams no oils
- shower immediately after exercise
- bedsheets &amp; pillows changed regularly
- diet has little-zero grease
- hydration is high (fruits, coconut water, tea)
- sauna daily

Skin glows naturally, as it should.",2.0,56.0,9.0,2.0032127581882744,2
Buh have u had lunch oba u are still blaming the economy and the government 😂🤭,34.0,1048.0,15367.0,3.162460141428505,2
need ghana jollof x shitor. take me back. 🥲,0.0,151.0,1330.0,0.30934436713085595,0
time to lunch :),1.0,11.0,65.0,1.0358829993760443,1
I will pay some quick cash for lunch if your pretty dm #buyingcontent,27.0,664.0,383.0,11.320837010072546,2
"🐹 After listening to you, I feel like I'm seeing things clearer.
🍀 Ehehe, I’m happy to hear you say that. ...Oh, that’s right. I’ve got some of my mom’s homemade chicken for lunch today! I’ll give you some too!
🐹 Huh, why?
🍀 When I eat my mom’s chicken, it cheers me up a lot!",0.0,12.0,195.0,0.44814272724629217,0
Lunch gains Drop your handles follow all Retweets and likes let's grow immediately 🙏,50.0,1261.0,52507.0,1.6626304752318373,1
What are you having for lunch guys 😅😅😅😅,50.0,1369.0,34928.0,2.379707522179536,2
i want kbbq so bad but i just had it the other day 😭😭,0.0,56.0,2270.0,0.2606471163290746,0
"Yesterday I ate an entire pork pie for lunch while in the bath.
I think that moment was peak living.",26.0,2515.0,1307.0,8.393088558192963,2
They say there’s a shortage of people to fill jobs the problem as i see it is allowing people to retire at 50 nobody should retire before 65 years of age this government couldn’t organise a piss up in a brewery imagine a doctor retiring at 50 no wonder theres a shortage,0.0,23.0,644.0,0.367610462945185,0
that whacky moment when you go out for lunch with friends but then you actually get home at 10:45 am the next day lmao,5.0,81.0,84.0,3.007859495782097,2
gonna eat my lunch and skip dinner,0.0,16.0,91.0,0.49618912889364086,0
I’m so hungry . All I can think about is lunch/dinner !,0.0,97.0,629.0,0.3693551759436955,0
Why didn't anyone tell me that thirsty thirties will have you saying a prayer for lunch and suddenly the pelvic is jumping... 😩😩,4.0,361.0,6701.0,0.7841785359865401,1
What’s for lunch guys ?,44.0,2045.0,73848.0,1.0749476908231954,1
"I thought we were just gonna sit and chat while having lunch. Wasn't expecting to walk around so much 💀

I shouldn't have worn high heeled boots today",3.0,60.0,344.0,1.646038701420448,1
"Integrate a bit of organic food in your diet, befriend a farmer or two, glimpse at the process of growing your food.",1.0,55.0,669.0,0.729545691269575,1
There was a group of people yesterday at Farmers Market that brought unruly dogs there😣yeses,0.0,151.0,5116.0,0.18205627279971626,0
"Ayup, me ducks.
Happy Sunday to everybody.

It's breakfast, dinner then tea, by the way. Followed by supper.
None of this ""lunch"" nonsense.",1.0,66.0,128.0,0.9492208548033095,1
"Harry maguire
Harry maguire
He drinks the vodka he drinks the jäger his heads fking massive",15.0,1470.0,3853.0,3.3512697310531183,2
I had holy communion for lunch. And you?,36.0,853.0,6780.0,5.763460890607972,2
"just took off my purple t-shirt so I can eat ramen in peace

i'd rather burn myself with ramen than staining the 1 purple t-shirt I have",0.0,63.0,737.0,0.35745663687007606,0
"😵‍💫 I knew I was gaining weight but not as much as when people see me and say “wow” you look good, your face is so thin, what is your diet “",1.0,27.0,233.0,0.8736837619672784,1
Thank God I’m off work now. Mexican food time baby,0.0,14.0,124.0,0.4766069297401121,0
“Lunch was delicious.”,0.0,2.0,630.0,0.36923784050361197,0
Lunch is a curse ☹️,2.0,221.0,2775.0,0.7241809902191554,1
"Hi 👋🏾 quick update on my son..
He ate breakfast sausage and waffles, now he’s heating up leftover Mexican food.
So, he’s feeling better, appetite is good 👍🏾 
Face still swollen but he’s not complaining, can only give antibiotics once a day.
#autismawareness",33.0,879.0,13042.0,3.4618741977105882,2
"today i had lunch with the fam, bought new shoes, new pants, received a v satisfying grade in bm, stayed in starbucks the whole afternoon and finished a 16 pages psych assessment! 

Better news is: the day is still longg",15.0,737.0,264.0,6.861253099330669,2
Guys come for lunch,3.0,107.0,1935.0,1.1025480396994334,1
The amount of sauce and extra mirch masala that these high end Bombay Japanese restaurants are putting in their sushi is seriously killing my love for the cuisine,0.0,173.0,508.0,0.38480108151531756,0
Where will I see pounded yam to eat like this ?,1.0,574.0,17060.0,0.1670636666936224,0
i just want a bento cake stop giving me goldilocks 😭😭,5.0,321.0,79.0,3.0315399530120057,2
"Lunch at Peelamedu Hari Bhavanam
Dessert near Railway Station A2B
So fulfilling to have lunch with my parents after a long time",7.0,152.0,299.0,3.365982771034759,2
Anybody know correct waakye joint for American house??,0.0,279.0,1668.0,0.28925738568089354,0
"I'm dreaming of narrow streets in Puglia, in amongst the white trulli houses and pasta for lunch; of a market town in Provence, and a busy bistro serving garlic laden lamb and dauphinois potatoes or a Spanish seafront tapas bar, over looking the harbour there. #Lunch?",4.0,489.0,3798.0,1.0542769631269793,1
"—Then, let's quickly clean up and go get some yakiniku!",2.0,121.0,951.0,1.012313980597754,1
"The French restaurant that is our go-to has shut down! We found a Turkish around the corner &amp; stuffed ourselves. Next up, moonlight walk home, mimosas, &amp; cuddles",2.0,387.0,2866.0,0.7148112974210767,1
How much is your lunch?,21.0,556.0,3145.0,5.043436428223757,2
"Lunch gains, Follow all likes on this",1.0,32.0,1151.0,0.6433980871553145,1
