text,likes,impressions,followers,like_pop,like_pop_level,impr_pop,impr_pop_level
does it still count as the abc diet if im eating under the calorie goals or burning off it all,4.0,244.0,543.0,1.931815258311568,1,1.762893340508841,1
I’m gonna go to the lab every lunch so I could hang out with my fav and also get work in,0.0,28.0,83.0,0.4995902090174061,0,0.3535181521659104,0
"My daughter watched the Breakfast Club for the first time and at the end she said, ""It was okay, it didn't have any breakfast, just some abysmal lunch.""",34.0,702.0,2543.0,9.462338594646933,2,2.5767057473093606,2
"Lunch tayooo with tags

#DonBelle | #DONBELLEmpire 
#DonnyPangilinan | #BelleMariano
@donnypangilinan | @bellemariano02",0.0,89.0,606.0,0.3792806567219688,0,0.6239314723915748,1
Tank on Full Food was on him before work Lunch was on him Bottle on him when I walk in the house with the liquor he gone be like bae u bought a bottle yep I sure did😭😂,0.0,114.0,595.0,0.38047173262664225,0,0.8022828893862503,1
Eating ramen noodles from a pasta bowl is prime adulting.,1.0,347.0,1347.0,0.6456637810789706,1,1.7597870391183028,1
I want Mexican food &amp; margaritas.,0.0,62.0,1683.0,0.3052348581960703,0,0.2868775087468978,0
Happy Lunch,1.0,14.0,1028.0,0.686061705502216,1,0.08523363791334791,0
SACK LUNCH,0.0,30.0,260.0,0.4313807412777728,0,0.27899179537045365,0
Today has been bad vibes for me all around but I had lunch with friends and that was nice at least lmao,2.0,50.0,104.0,1.4573105966715336,1,0.586106003436059,1
Gyro or African food?,2.0,602.0,377.0,1.2272903002254558,1,4.871280774983414,2
"My friend just gave me a recipe for a cake called “better than sex”.  I don’t really remember sex, but I still think I’d prefer it to cake.",57.0,2348.0,12106.0,7.4966468441481044,2,2.891693159807886,2
Watching the Titans play makes me wanna drink bleach-infused kombucha,0.0,130.0,408.0,0.40426252802374046,0,1.0330368224575661,1
Tmrw imma make my ramen with an egg I’ll wash the dishes,0.0,40.0,101.0,0.48754711464375516,0,0.47479445422958566,0
"breakfast: handful of salt n vinnies
lunch: buproprion 150mg
dinner: handful of salt n vinnies",1.0,75.0,92.0,0.9864892154913972,1,0.9018183519055969,1
"You know how some people have comfort food? I have comfort shows.

I think I'm gonna start DS9 again. 🤔

What's your comfort show?",16.0,834.0,1389.0,5.447781710912543,2,4.163913035463398,2
Had some mall food court ramen shit slapped,2.0,50.0,372.0,1.2297284721981205,1,0.4136635036109881,0
"Happy lunch sweethearts!

WEMISS KDLEX ONASAP
#KDEstrada | #AlexaIlacad
#KDLex",3.0,76.0,1282.0,1.3064861241010446,1,0.3981112291315782,0
"For example, we'd drink a bowl of ramen soup in one go, or try to eat sour plums without making any faces. The children will cheer us both on and try to guess the winner. And when that happens... well, then I can't let him beat me, right?",0.0,17.0,102.0,0.4869485068518877,0,0.2079112968117715,0
Coffee &amp; Cocktails. Yes. Quiero ir.,0.0,87.0,486.0,0.3933932311473187,0,0.6566771822315576,1
"WyPipo please use decorum at fried chicken eateries. 

Blasé ordering of Soul Food minimizes its important contributions to the soul of our nation- - it’s a micro-aggressive insurrection.
Use words like madam, your Black excellency, &amp; tip extra for reparations.",16.0,1643.0,28657.0,1.18689595488442,1,0.9590041004468761,1
my dad is so annoying why r u not responding when im asking if u want lunch now delivery fees increased from $2 to $6 😭 ffs,0.0,60.0,123.0,0.4756637195977192,0,0.6710076291933667,1
In 10 years i aint ever had a 1hr lunch at any job its always been 30 min. ;/,1.0,152.0,487.0,0.7865279737350389,1,1.140964636849949,1
At the Kbbq spot burning all the gopchang,4.0,101.0,156.0,2.3076401732353204,2,1.0542067462907525,1
"British ""cuisine"" was invented by that one kid at the lunch table who just mixed everything together on his tray",1.0,25.0,12.0,1.2772173958704292,1,0.565502215789745,1
I forgot to get my son lunch box 🤦🏾‍♀️,0.0,49.0,1200.0,0.33162015133883294,0,0.2661317360706067,0
Gonna break from my normal diet and eat 5 pounds of Popeyes.,4.0,328.0,1201.0,1.6577881268558414,1,1.75051341945283,1
I want some Jamaican food😥🧐,0.0,75.0,162.0,0.45929674202154597,0,0.7776922701299743,1
A maruchan will do me better than any therapist ever did tbh,8.0,686.0,1011.0,3.0981354434785042,2,3.9304804013936776,2
"Locally sourced, grown and sold foods are superior to whatever crap national brand you can think up.

Local farmers markets are superior to whatever crap grocery chain is in your neighborhood.",101.0,2041.0,4819.0,21.61708783563083,2,5.031321089509994,2
i had the yummiest caprese samwhich for lunch today! 🍴,1.0,54.0,151.0,0.9269126293666468,1,0.5733477413518602,1
jollof wars in 2023 is insanity .,2.0,64.0,173.0,1.3662547166932837,1,0.6536385387835265,1
"My husband just watched me catch a Ramen noodle from my fully outstretched arm as it fell off my fork without me even batting an eye and proceeding to continue eating and said ""nice catch, that was kinda hot""
I've never been more sure I've married the man I'm supposed to🥰",3.0,91.0,121.0,1.906582848358999,1,1.016352082519567,1
currently eating a bag of dry coco puffs in a manner quite similar to how a frog might eat flies,1.0,16.0,55.0,1.0514734122310396,1,0.23121809646758956,0
Someday I wanna retire to the country and build a nice little biotech lab and automated indoor hydroponic farm so I can GMO my own fruits and vegetables.,9.0,708.0,1085.0,3.390956626386805,2,3.939465228161699,2
If we go on a Sushi date don’t act surprised when I can’t use those chop sticks I eat my sushi like I eat my semo straight hand ting,4.0,839.0,1696.0,1.523055875953938,1,3.810637066898912,2
Breweries are just bars u can bring babies to (getting sloshed next to a baby right now),1.0,88.0,191.0,0.8991663819040342,1,0.8716129793455314,1
no one at the brewery knows i’m on my 4th flight,47.0,12744.0,2924.0,12.381707869357884,2,43.10679999686439,2
"Taking pictures of the night sky is like trying to stand in line at an Apollo lunch line, it takes too long and everything's too bright",1.0,48.0,9.0,1.3268462915288084,1,1.1869801823625805,1
I was gonna stream tonight but I woke up feeling sick asf. Came home from work ate lunch and slept for 6 hours. Sorry everyone! Hoping I’ll feel better tomorrow!,0.0,64.0,149.0,0.4642462519938757,0,0.6799753907453426,1
Would love a Xanax smoothie from Meredith Marks’ house #RHOSLC,1.0,164.0,591.0,0.7618187374697835,1,1.1537639798856372,1
i just tried to say lunch five times and messed it up every single time.,2.0,27.0,48.0,1.6041344300762321,1,0.3952542678043075,0
I am triggered by my vegtables being cooked with oil for lunch today… i went out and felt so uncomfortable 😣 I’m cutting my fat intake asap,0.0,5.0,103.0,0.4863562462986333,0,0.06912762681381962,0
"I wanted to make my son a brisket like my great-grandmother used to make, so I found a recipe online for a Hungarian Jewish brisket, and I did exactly what it said, and after 3.5 hours, everything was burnt to a cinder and completely inedible. I felt like a total failure.",20.0,1535.0,1420.0,6.6935562612194035,2,7.582368294348729,2
Might have ordered too much food at this Cuban restaurant and @libra10584 is not here to help me put it away.,3.0,411.0,326.0,1.6715553355434083,1,3.47537739006279,2
Baking cookies 🍪,3.0,111.0,1550.0,1.247367977936602,1,0.5306655974155724,1
Lunch was $26 💋,0.0,351.0,626.0,0.37716000093439617,0,2.4129613010898017,2
I’m starting a diet on Monday so I’m currently scarfing down a chili cheese bowl from Skyline to get in some of my last favorite calories 😭😭😅,3.0,72.0,300.0,1.6914739903741192,1,0.6308178836792137,1
craving…. golden corral breakfast,0.0,93.0,431.0,0.40088154114266594,0,0.7287447891010966,1
"Snap me daddy_moon9416 35$ to tip your lunch 
 #buyingcontent",62.0,4111.0,1595.0,19.502197294943883,2,19.21838001996371,2
I will take a lunch everyday this week and have breakfast at home,0.0,30.0,618.0,0.37800147681963414,0,0.21345727746565196,0
i have been living off of top ramen and air fried chicken nuggets for days,1.0,31.0,257.0,0.8641367854402194,1,0.288929216348855,0
Coffee instead of Lunch,0.0,51.0,204.0,0.44570359734406173,0,0.5002950628975783,1
"Gulf morning @gulfkanawut
😋don't miss lunch ja~
Gulf susu
#GulfKanawut",1.0,52.0,76.0,1.0101547127172472,1,0.6612316539780206,1
"I hope that woman will stop calling my mom, I'm so done with this bitch. Treated us like shit. I can still remember when I was little we went to the mall to hang out and they fucking bought crepe just for their kids. 1 fucking crepe.",1.0,40.0,72.0,1.0169446814175038,1,0.5188755806796016,1
"me: *drinks coffee*
me: *gets",0.0,6.0,96.0,0.4906403655192861,0,0.08214378138709484,0
weather so warm my mango ice vape tastes like mango smoothie.. kinda nice doe,4.0,126.0,733.0,1.8333599305109949,1,0.8228749729658422,1
lunch omad is NOT for me i’m so hungry,0.0,15.0,138.0,0.4687987490778526,0,0.1707837303643453,0
"I know you probably think I’m kidding; but I would absolutely watch at least eight 45-minute episodes of Syril working in the cube farm, the daily routine, his little adventures, what the lunch break must be, the office gossip/politics, hellgoddamyes #Andor",0.0,42.0,109.0,0.4829287443935606,0,0.48815361568763216,0
I love music. I'm not lonely. I'm having fun. Lunch break is fun. I like someone new. If only I could just let you know.,7.0,271.0,1479.0,2.5244127368244906,2,1.3175708339247085,1
I’m fighting everything in my soul to not get some emerald city smoothie like I didn’t go 4 times this week already,0.0,104.0,1519.0,0.31344510159506084,0,0.5022835301597744,1
"One perhaps strange thing about my high school is that you could smoke outside. We had a smoking area where we gathered between classes, during lunch, skipping class, etc. kind of frightening to think how much o smoked from 9-12 grade. Basically a full time, pack a day smoker",0.0,12.0,339.0,0.41553487782338216,0,0.1084066354477999,0
"Usually we get stressed and make bad decisions when we become mentally fatigued, which causes many of life’s problems.

A surprising amount of these can be solved with good sleep, regular exercise and a healthy diet. These habits allow us to have a clear mind for longer each day.",0.0,183.0,89.0,0.4952807423389947,0,2.2023627115715265,2
At my first hockey game and my favorite insult to yell is he sucks at baking cookies!!,0.0,243.0,84.0,0.4988484864046875,0,2.965097759456405,2
"Olaaaa Don't forget to eat your lunch:)

#DonnyPangilinan | #BelleMariano 
#DonBelle | #DONBELLEmpire
@donnypangilinan @bellemariano02",2.0,324.0,1523.0,0.9397104878405957,1,1.552757306135423,1
"""tempt you to a spot of lunch?"" okay gayass",7.0,81.0,502.0,3.1308162769731003,2,0.6055044596485145,1
I think s'mores is the perfect thing to go with my smoothie!!! #thirsty #drinks #snacks #yummy,0.0,6.0,93.0,0.49258206976028446,0,0.08282785163821144,0
"breakfast, lunch &amp; dinner with the hubby sounds so good 2 me",0.0,17.0,143.0,0.46668406964613196,0,0.19034619683631251,0
Will cook this hakaw I bought from binondo omfg im soooo excited to eat for lunch hihihi,0.0,81.0,1533.0,0.31271800065130234,0,0.39056158578305833,0
"Itaru: Citron, HBD. There's a sushi restaurant with delicious sweet shrimp around here. Why don't we all go together as a family?",0.0,18.0,246.0,0.43465749019134814,0,0.17365694376706758,0
i’m really not meant to have abs because every time i have a good ab workout i always end up eating street food 😭,2.0,60.0,218.0,1.3253746526835666,1,0.576391536436426,1
i REALLY fucking want school lunch Alfredo FUCK,1.0,16.0,12.0,1.2772173958704292,1,0.3697514487856025,0
"After lunch, I don't even feel like moving...",0.0,11.0,623.0,0.3774745131278326,0,0.08239768679294526,0
"i like a lot of claire saffitz' recipes, but an entry level cookbook by her is misguided to a degree that is like, funny. her idea of an ""easy"" cake takes upwards of 3hrs, involves coring &amp; slicing 2 lbs of apples 1/8 in thick, a pre-roasting step, &amp; whisking an emulsion by hand",1.0,131.0,6.0,1.4004367698118592,1,3.776227708071923,2
"Popcorn at home is a comforting smell… like cookies, cake, or pie baking. Especially when you don’t know where it’s coming fromam I having a stroke?",0.0,55.0,389.0,0.40718490345230307,0,0.44810727796500904,0
"tonight, a family friend told me her favorite cocktail:

vodka, tap water, and mio water enhancer",4.0,54.0,87.0,2.483403086602366,2,0.6622435500140081,1
I KNEW CHAN LIKES THAI FOOD,2.0,131.0,2978.0,0.7689226112613866,1,0.4416616022720736,0
went out for lunch today. now lets see how long it takes me to get sick? seems like they put something in food that does not agree with me.,0.0,23.0,705.0,0.3692899835532929,0,0.15772455649016578,0
Mods are at lunch post long distance goals,0.0,6.0,115.0,0.4796992014844227,0,0.07836414069674752,0
Not gonna front lol I be craving the knock off brand coco puffs 🤣🤣🤣,0.0,9.0,446.0,0.3987606973202786,0,0.07669722314446574,0
tell me why i just ordered thai food 🤪 thx chan,0.0,59.0,883.0,0.35386899137044125,0,0.3623401568059469,0
"If you learn something new everyday, today I learned not to eat a bunch of Mexican food with margaritas then go to a very busy hockey game.  😳",3.0,388.0,508.0,1.5624034558883504,1,2.8613292498235787,2
You’re kidney is working hard filtering all this junk food you put on your body. You need to go on diet .it’s not even about the body shape but it’s about taking care of your one good kidney.,0.0,17.0,102.0,0.4869485068518877,0,0.2079112968117715,0
Let's lunch time（bot）,0.0,18.0,361.0,0.4117326212393499,0,0.15550614325787576,0
now im craving gor thai food,1.0,71.0,1916.0,0.5891730943928827,1,0.3072543445236388,0
thai food is like my favorite type of food hes so right,2.0,61.0,554.0,1.155236089391221,1,0.4431368211671716,0
BC:Thai food is amazing.,0.0,17.0,152.0,0.46306541313885846,0,0.1873151077922425,0
you know youre having The Worst Day ever when u already had 2 breakdowns before lunch,23.0,2399.0,1965.0,7.019489844082497,2,10.109691222149264,2
Good evening and lunch time.【Auto】,0.0,0.0,103.0,0.4863562462986333,0,0.011521271135636602,0
Mediterranean food never misses,6.0,388.0,529.0,2.7162078196811943,2,2.8234420447951276,2
"Axel baking cake vs Bettel cooking stream

Which one is the most cursed lol",0.0,53.0,246.0,0.43465749019134814,0,0.49355131386429735,0
I will eat lunch.,0.0,2.0,335.0,0.41625023585457654,0,0.02510461825887224,0
// so me and my friend came to a revelation yesterday. I said how one of Hotaru’s “favorite foods” as listed on character profile things is coffee but her least favorite food is milk. And my friend said “that means this 12 year old drinks like the most bitter black coffee” lmao,5.0,195.0,1430.0,1.909158610841386,1,0.9644131825775305,1
