text,likes,followers
smoothie prepped ☺️,0,1155
Filipino food is top 3 my favorite foods.,1,1196
"📍Gerry's Veranza 
Lunch tayo! 

#altergensan",3,667
"Order Number 11?! Your almond milk, pear, apple, and ground coffee smoothie with extra goji berries on top is ready! Goodbye!☆~~Your vibe of the day is:🤩💛🎉🐚💨 You've got this!~~☆",0,6
chapter 4 of the royalty au is done! now i just sent it to someone to read over and then I'll post it at break or lunch tomorrow!,11,1174
"Whenever you see Amala video on this app, guess the people who call it ""overrated"" the most. Guess the people who just see your food and call it ""ofe mmanu"". Yeah, you just come and shi*t on people's culture and values unprovoked but you'll later come out to say you're hated!!!",83,6393
Guys i just made and had the most delicious dhdhvfnd lunch shdbks everrrrrrr but now i gotta clean the kitchennnnnnnnn hahahahaha 💀,4,2714
750 cals gives you a shit tone of food??? Like I am planning my diet thing and I have sm cals left over,1,244
"Craving hot amala, abula and plenty tinu eran with hot smoky Jollof rice and peppered turkey.",1,2712
why do people on workout diets call it a cheat day whenever they eat unhealthy food. a cheat day should mean you take steroids,26,191
"Can you imagine your infant without formula, medicine, no food? This is what #Azerbaijan and #Russia are doing for the last 29 days in#Artsakh. They fight for democracy. #Artsakh is second#Ukraine. @UN @Unicef @HumanRights",7,27
"You forgot about this, didn't you? I liked your lunch today so I'll extend the expiration date for you.",0,9
Okay decided to go out &amp; have quick trip for late lunch in Taipei with the mother. Let’s do this 💪,0,661
"Organic should mean Fruits, vegetables &amp; grains only.",0,0
Why is adding an egg to instant Ramen (Mr. Noodle) make it infinitely times better?,11,11572
"lunch was good, thank u sayang @lisafirhani",1,334
Wonder what was being filmed back in July 2014 at Centre Island in Toronto. I only just realized I got pranked by a relative when I went up to some movie set but was told it's a food truck and should ask what they're serving.,0,359
im gonna start a diet and its called eat only what u can purge becuz fasting isnt working out for me i will be purging everything i eat so i cant eat anything when my mom is here 💪,1,782
"Monique had the nerve to say ""SO MUCH FOOD!"" Yeah this ain't Ramen noodles and  Oreos no more lady.#loveafterlockup",3,69
unplanned lunch date with my homies,1,93
"lunch is my least favorite meal of the day because i never know what to eat. what even are lunch foods? please don’t suggest a sandwich, i’ll cry",14,34
I really fell asleep the other night to a lady baking fucking cakes on tiktok live 😭,0,417
Smoothie for the win,0,1159
para hoy: put Cinnamon in your live with a pizca of Idli podi para el/la head,0,6
one thing about me is ima add that sweet cold foam shit to my coffee drinks every time 🤝🏼,5,189
"Asian restaurants in Baltimore are an experience
This one has: 50-75 sushi dishes, hibachi, bento boxes, all day breakfast: home fries; scrambled eggs, potatoes, 3 pancakes; 2 pc white bread; 2pc whole wheat bread with small drink or soup; scrambled eggs with small drink or soup",2,2459
*Takes a sip out of my smoothie* Don't worry I am a friendly mime. You can trust me with your bank account information!,0,36
THE GUYS I SIT WITH AT LUNCH ARE MAKING FUN OF ME,1,7
Tomorrow is the day that I finally eat them cheesy pull apart things for lunch,1,158
i’m such an idiot why did i agree to lunch,0,371
Beyond catches Lourlo. Hylissang dropping very low. Jactroll going to go ahead and disengage. Smoothie over the wall. First blood for 100 Thieves.,0,16
"hai fwb any F near BSD?
wanna grab lunch together or working at coffeeshop together? sound fun right?
M22 here",2,274415
"If we don't stop them, no one will be able to smile while eating cup ramen.",0,89
i would like to try the bella hadid erewhon smoothie,1,112
"If you are unemployed, hear me out. Your job is to look for a job, Monday to Friday from 08h00 to 16h30. Take tea and lunch breaks in between. Let’s Go!!",13,252
"Absolutely crushed it this past wk in all aspects. Gym, running, diet, work, spending, social. Give me 51 more just like that Ima be in great shape. ‘23 lfg",5,662
Today's plan is a 30 minute Morning Walk then for breakfast Grilled asparagus &amp; poached egg on toast. Then for Lunch Raw spring salad. After Lunch 10 minute core work out and then finishing your day with Dukkah beef carpaccio.,0,12
Poor Nicole barely had lunch money 😂🤕,0,345
"I’m a one meal a day kinda bitch. Breakfast, lunch and dinner at 4:30pm. Is that like unhealthy???",7,504
Cantaloupe green tea smoothie with loquat pudding,1,56
Pig talm bout you was leakin lil lunch meat 😂😂😂😂😂😂😂😂😂,0,65
maybe it was a bad decision to get kbbq two nights in a row…,7,2057
"Mark: Did you really suck a cock, in your job interview?
Jordan: I had to do something to stand out sir. 
Mark: I fucking love that. Lunch today.",2,451
"no sugar ✅
no instant noodle 😭",1,143
First day back at work and boy am I struggling with only eating 1 lunch and not constantly snacking,0,270
"My mother and grandmother insist on discussing ghar mein kausni sabji pakegi ghar pe, bang in the middle of the room, while my meeting is going on, at the top of their voices.

So now my clients are also aware ki lunch mein baingan ka bharta aur dal pak rahi hai.",11,126
Mexican food wants to make bacon a pile of oranges,0,8
"This year; I’m not drinking coke , and I’m taking food with to work for lunch.",5,1373
"#CryptoNews 🔥
FTX Bahamas spent more than $40 million on accommodation, meals, etc., nine months before bankruptcy💩
In the first week of 2023, the turnover of NFT exceeded 200 million US dollars, an increase of about 26% over the previous month🚀
#NFTCommunity #FTXscandal",4,103
"Chiaki: Ooh. It looks like with lunch, the coffee shop, and dinner, you’re having three meals, but I feel like that’s still better than the previous plan you had! After all, it’s pretty hard to do an eating tour on a date.",0,313
i still dont get the point of lunch,4,723
"irony about vegan diet is it fucks the environment more then any other diet🤡

Modern agriculture completely GENOCIDES ecosystems all the way from micro organisms to large animals

And this is just low scale imagine if it was implemented on a scale that independently feeds humans",3,47
"We have an audit lunch on Friday that I forgot about with my fave team??? 🥺❤️ Saw it on my calender, andothuka bethuna. I'm so damn pleased ke sana. I love chilling and billing mna. Yhu.",0,1409
ive always wanted to try baking but my oven has been broken for probably over 3-4 years now i just really want to bake and decorate a cake 💔💔,0,51
quick lunch date with chika session with the loml :&gt;,2,1665
"Middle East Surprises for 2023

- GCC single-currency talks progress
- Kuwait enacts constitutional reform
- An Arab wins a Nobel Prize again
- Oil goes to $30
- First $1B Gulf tech IPO
- A large corporate defaults
- Food inflation drives MENA unrest
- First Arab Crown Princess",167,19872
"Cocktail: Tipsy Gopher. Recipe: 1 oz. vodka, 1/2 oz. Drambuie, 1/4 oz. Frangelico, splash of marjoram extract, honey",0,38
i wanna cry 😭 forgot to eat lunch and now im low sugar i can't even walk 😭,0,90
"Lunch - all too well, how
؟?
نمشے

🔹H20🔹
🔹H20🔹
🔹H20🔹",0,319
breakfast lunch and dinner splatfest …,17,3231
#AD #Brunch restaurant sarasota fl - 12 Positive Changes You Can Make to Deal With the Stress of Life - Maine&amp;#039;s Finest https://mainesf,0,128
my bf made me a smoothie,0,124
I would like to share with my fans what me and @selenagomez last meal on Earth be mine is fried chicken from KFC and my wife is Mexican food so that answer your questions me and Selena will be together forever until death do us apart,0,68
"Today's lunch specials:
grass-fed wasabi vindaloo with unagi chutney £480
locally grown bonito flake xoi with Thai basil doenjang €88",0,119
"CLOUDY BONANZA: Our award-winning Strawberry Lemonade ice cream, served in a classic crêpe with gummy bears and hazelnut liqueur.",0,106
"You can't go wrong with grilled pork chops, mashed potatoes, tostones de pana and a refreshing fruit juice. Wrap it up with tres leches. #dinnerideas",0,37
I want kbbq so bad,2,297
"I still heard some phoneh when I was at lunch yesterday and that was when I knew that some ijgb's are still in town. Anything they see in this week's traffic, they should take it like that",1,751
"Accounts that keep on retweeting that nonsense of ""Can I be your Lunch, supper, friend, breakfast etc "" I think I have to block you for my own sanity.",1,955
I intentionally postponed my lunch waiting to order the album 🥲 guess I better order some food instead right now,0,429
"I don't know about everyone else, but I really loved lunch and recess because it was an opportunity to get carried away with your imagination. Dichen Lachman",0,6
I just made a whole batch of enchiladas so my boo has lunch tomorrow for his first day. I’m so ready to crash,3,304
"started my apple diet todayy
hopefully ill get to the weight i was before christmas 🥲",0,79
"You've got to make lunch for the kids from a head of spinach, ham, pork mince, apricot jam and a cauliflower. Where to start?",0,24
Bane is making lunch.,0,90
"man I got 1st lunch , who tf wants 1st lunch 😡",0,77
"It's never too late to start making healthy choices. Small changes, like adding more fruits and vegetables to your diet, can make a big impact on your overall health.

#Beinghealthyiscool #flashhealth #flashhealthsl #flashhealthapp #healthcare #moveburnearn #Srilanka",1,26
Does anyone wants to bring me to pepper lunch 👉🏻👈🏻,0,127
"This Fri, I will make 🍇 for lunch 😡",0,14
"If you ever go to Jamaica, you must visit Reggae Falls! 
Remember this, you'll no doubt try traditional Jamaican food there! 
Perfect cyah done.",0,11
"This is the strangest diet I'm having today. Ate breakfast at 10a. Snacking at 1. Dinner almost 11 (there was new climbs at the gym 😅 couldn't resist). 

During all that time I wasn't hungry one bit. Yup, I'm definitely an alien.",0,493
"Jah neh work has officially started. Dezemba was nice yaz, was even drinking during the week and it didn't feel wrong at all. After breakfast uphuze iSavanna iyhooh bumnandi shem. Bumnandi eating Braaied meet for lunch. Back to bread and Oats and back to work at 8am.",3,3325
"Heya, Producer. You on lunch break? There's a buncha pollen drifting outside, so you're probably eating in the canteen, yeah?",0,341
Trying to see if I wanna go sit in someone’s bar on my lunch break!,0,665
What happens when you can't afford a decent dieting plan but want to shed weight?,0,1090
mary wollstonecraft and william godwin lived such lives. they were so cool. if I could have lunch with any couple in history it would be them hands down!,2,71
"distinctly Lunch Richly. ...all fades Voicing
؟?
نمشے

🔹BM10🔹
🔹BM10🔹
🔹BM10🔹",0,5
My sons cake was sooooo good I’m baking him a cake EVERY YEARRRR 🥹,0,25
Bro I really really want some cheesy ramen noodles right now,2,2939
"Dont call it ramen if yeen for the broth, an egg, and some veggies. Yall out here eating oodles of noodles lol not ramen",1,553
my appetite too bi polar to be onna diet,1,817
Who in Islamabad wants to eat biryani in lunch with me?,0,310
I’m so mad I ordered a strawberry banana smoothie from Wawa and didn’t get it 😡,0,716
"Kanna, don't blow people during lunch.",0,18
I just woke up from my lunch nap smh,0,193
Farmer’s market to host hockey tournament in Kings County,1,1262
